id,"tanggal (WIB)","waktu (WIB)",lintang,bujur,"tingkat kepercayaan",satelit,"radius kemungkinan",kecamatan,kabupaten,provinsi,tipe
3317816,2021-06-28,10:58:00,0.9936149716377258,103.02273559570312,7,terra,3000,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3317415,2021-05-30,10:27:45,1.308771,101.187541,9,landsat8,90,Mandau,Bengkalis,Riau,Cluster
3317817,2021-06-28,10:58:00,1.001214623451233,102.71553039550781,8,terra,3000,"Tebingtinggi Barat","Kepulauan Meranti",Riau,Cluster
3317818,2021-06-28,10:58:00,0.9585287570953369,102.19093322753906,7,terra,3000,"Sungai Apit",Siak,Riau,Cluster
3317416,2021-05-30,10:27:45,0.603849,101.241786,9,landsat8,90,Tapung,Kampar,Riau,Cluster
3317819,2021-06-28,10:58:00,0.9667192101478577,101.87890625,8,terra,3000,Siak,Siak,Riau,Cluster
3317820,2021-06-28,10:58:00,0.4591396152973175,103.02937316894531,7,terra,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3317821,2021-06-28,10:58:00,0.17426101863384247,102.82302856445312,8,terra,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3317822,2021-06-28,10:58:00,0.07644718140363693,102.86580657958984,7,terra,3000,Enok,"Indragiri Hilir",Riau,Cluster
3317823,2021-06-28,10:58:00,-0.16345305740833282,102.81261444091797,8,terra,3000,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3318138,2021-05-05,10:35:05,1.2118475,100.291797,8,landsat8,102,Tembusan,"Rokan Hulu",Riau,Cluster
3317417,2021-05-30,10:27:45,0.5217604285714286,101.31999571428571,8,landsat8,139,Tapung,Kampar,Riau,Cluster
3317418,2021-05-30,10:27:45,0.49768166666666663,101.33890833333334,8,landsat8,133,Tapung,Kampar,Riau,Cluster
3317419,2021-05-30,10:27:45,0.5308892000000001,101.3979512,9,landsat8,176,Tampan,Pekanbaru,Riau,Cluster
3317420,2021-05-30,10:27:45,0.589407,101.405437,9,landsat8,120,Rumbai,Pekanbaru,Riau,Cluster
3318438,2021-06-28,13:53:00,-0.3269438147544861,103.14962005615234,8,aqua,3000,Tembilahan,"Indragiri Hilir",Riau,Cluster
3317421,2021-05-30,10:27:45,0.492577,101.456175,9,landsat8,90,"Pekanbaru Kota",Pekanbaru,Riau,Cluster
3318439,2021-06-28,13:53:00,0.08401303738355637,102.73033142089844,8,aqua,3000,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3317422,2021-05-30,10:27:45,1.636571,101.505852,7,landsat8,90,"Bukit Kapur",Dumai,Riau,Cluster
3318440,2021-06-28,13:53:00,0.158803328871727,102.38948822021484,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3318441,2021-06-28,13:53:00,0.5008710622787476,102.28936004638672,7,aqua,3000,Bunut,Pelalawan,Riau,Cluster
3317423,2021-05-30,10:27:45,1.634398,101.5089485,9,landsat8,102,"Bukit Kapur",Dumai,Riau,Cluster
3317424,2021-05-30,10:27:45,1.988411666666667,101.69542466666667,9,landsat8,133,Rupat,Bengkalis,Riau,Cluster
3318456,2021-06-29,01:36:47,-0.38946679,101.41642761,8,noaa20,1125,Singingi,"Kuantan Singingi",Riau,Cluster
3318598,2021-06-30,10:48:00,1.8362524509429932,101.21028137207031,7,terra,3000,"Dumai Barat",Dumai,Riau,Cluster
3317430,2021-05-30,10:27:45,0.315048,101.061188,8,landsat8,90,Bangkinang,Kampar,Riau,Cluster
3318599,2021-06-30,10:48:00,0.15178625285625458,102.86882781982422,8,terra,3000,Enok,"Indragiri Hilir",Riau,Cluster
3317433,2021-05-30,10:27:45,-0.4341652,101.3796538,9,landsat8,154,Singingi,"Kuantan Singingi",Riau,Cluster
3318487,2021-06-29,10:02:00,0.08972973376512527,102.74801635742188,8,terra,3000,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3317434,2021-05-30,10:27:45,0.438616,101.452654,8,landsat8,90,"Bukit Raya",Pekanbaru,Riau,Cluster
3317436,2021-05-30,10:27:45,0.428308,101.462617,9,landsat8,90,"Siak Hulu",Kampar,Riau,Cluster
3319079,2021-07-03,11:17:00,1.7578212022781372,101.13045501708984,8,terra,3000,"Tanah Putih","Rokan Hilir",Riau,Cluster
3318756,2021-07-01,10:27:45,0.492577,101.456175,9,landsat8,90,"Pekanbaru Kota",Pekanbaru,Riau,Cluster
3318757,2021-07-01,10:27:45,0.419617,101.50625,9,landsat8,90,"Siak Hulu",Kampar,Riau,Cluster
3318781,2021-07-02,10:34:00,0.7222574353218079,102.85665130615234,7,terra,3000,"Sungai Apit",Siak,Riau,Cluster
3318782,2021-07-02,10:34:00,0.4014458954334259,102.96831512451172,7,terra,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3318783,2021-07-02,10:34:00,0.18579406291246414,102.68402099609375,8,terra,3414,"Kuala Kampar",Pelalawan,Riau,Cluster
3318784,2021-07-02,10:34:00,-0.32351890206336975,102.82476043701172,8,terra,3000,Tempuling,"Indragiri Hilir",Riau,Cluster
3318794,2021-07-01,13:37:08,-0.13932768,101.6827774,8,noaa20,1125,Langgam,Pelalawan,Riau,Cluster
3318807,2021-07-02,13:28:00,1.4779468774795532,101.40907287597656,8,aqua,3000,"Bukit Kapur",Dumai,Riau,Cluster
3318808,2021-07-02,13:28:00,1.8840478658676147,101.18328094482422,8,aqua,3000,"Dumai Barat",Dumai,Riau,Cluster
3318675,2021-06-30,13:43:00,1.6747605800628662,101.44263458251953,8,aqua,3000,"Dumai Timur",Dumai,Riau,Cluster
3318716,2021-07-01,10:27:45,0.866042,100.203777,9,landsat8,90,Rambah,"Rokan Hulu",Riau,Cluster
3318717,2021-07-01,10:27:45,0.971845,100.277138,9,landsat8,90,Rambah,"Rokan Hulu",Riau,Cluster
3318718,2021-07-01,10:27:45,1.276772,100.411798,7,landsat8,90,Tembusan,"Rokan Hulu",Riau,Cluster
3318719,2021-07-01,10:27:45,1.770573,100.447713,7,landsat8,90,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3318720,2021-07-01,10:27:45,1.678576,100.468674,9,landsat8,90,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3318721,2021-07-01,10:27:45,1.664145,100.5358,9,landsat8,90,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3318722,2021-07-01,10:27:45,1.149296,100.798805,7,landsat8,90,"Kunto Darussalam","Rokan Hulu",Riau,Cluster
3318723,2021-07-01,10:27:45,0.61269,100.817411,7,landsat8,90,"Tapung Hulu",Kampar,Riau,Cluster
3318724,2021-07-01,10:27:45,1.6417530000000002,100.909613,8,landsat8,111,Bangko,"Rokan Hilir",Riau,Cluster
3318725,2021-07-01,10:27:45,1.710098,101.010855,9,landsat8,90,Bangko,"Rokan Hilir",Riau,Cluster
3318726,2021-07-01,10:27:45,1.383588,101.230455,8,landsat8,90,Mandau,Bengkalis,Riau,Cluster
3318727,2021-07-01,10:27:45,0.947467,101.249511,7,landsat8,90,Siak,Siak,Riau,Cluster
3318728,2021-07-01,10:27:45,0.8339062307692308,101.26401176923076,9,landsat8,168,Siak,Siak,Riau,Cluster
3318729,2021-07-01,10:27:45,0.5307266,101.3975202,9,landsat8,127,Tampan,Pekanbaru,Riau,Cluster
3318730,2021-07-01,10:27:45,0.492306,101.456174,9,landsat8,90,"Pekanbaru Kota",Pekanbaru,Riau,Cluster
3318731,2021-07-01,10:27:45,0.445357,101.564706,7,landsat8,90,"Siak Hulu",Kampar,Riau,Cluster
3318732,2021-07-01,10:27:45,1.426744,101.702005,8,landsat8,90,"Bukit Batu",Bengkalis,Riau,Cluster
3318858,2021-07-01,00:56:07,1.37516403,100.5259552,8,noaa20,1125,"Tanah Putih","Rokan Hilir",Riau,Cluster
3318859,2021-07-01,00:56:07,1.12322915,100.84693909,8,noaa20,1125,"Kunto Darussalam","Rokan Hulu",Riau,Cluster
3319080,2021-07-03,11:17:00,1.7528406381607056,101.16307830810547,8,terra,3000,"Tanah Putih","Rokan Hilir",Riau,Cluster
3318733,2021-07-01,10:27:45,1.8907315,101.717185,9,landsat8,102,Rupat,Bengkalis,Riau,Cluster
3319081,2021-07-03,11:17:00,1.49796462059021,101.6399154663086,8,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3318742,2021-07-01,10:27:45,0.972116,100.277138,9,landsat8,90,Rambah,"Rokan Hulu",Riau,Cluster
3319082,2021-07-03,11:17:00,1.378282070159912,101.9648666381836,8,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3318746,2021-07-01,10:27:45,0.309948,100.769637,9,landsat8,90,"Tiga Belas Koto Kampar",Kampar,Riau,Cluster
3319083,2021-07-03,11:17:00,1.404534101486206,101.77020263671875,8,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3318749,2021-07-01,10:27:45,0.313175,100.931047,9,landsat8,90,Tapungkiri,"Rokan Hulu",Riau,Cluster
3319084,2021-07-03,11:17:00,1.3855602741241455,101.6512222290039,8,terra,3414,"Bukit Batu",Bengkalis,Riau,Cluster
3318750,2021-07-01,10:27:45,0.307177,101.088399,9,landsat8,90,Bangkinang,Kampar,Riau,Cluster
3318751,2021-07-01,10:27:45,-0.118119,101.149262,9,landsat8,90,"Kampar Kiri",Kampar,Riau,Cluster
3319158,2021-07-03,10:15:54,-0.254087,103.416767,8,landsat8,90,"Kuala Indragiri","Indragiri Hilir",Riau,Cluster
3319090,2021-07-03,10:15:54,-0.6068813333333333,103.12007266666667,8,landsat8,111,Reteh,"Indragiri Hilir",Riau,Cluster
3319159,2021-07-03,10:15:54,0.231842,103.447224,7,landsat8,90,Mandah,"Indragiri Hilir",Riau,Cluster
3319160,2021-07-03,10:15:54,0.234832,103.494657,9,landsat8,90,Mandah,"Indragiri Hilir",Riau,Cluster
3318752,2021-07-01,10:27:45,0.312821,101.331133,7,landsat8,90,Tambang,Kampar,Riau,Cluster
3318753,2021-07-01,10:27:45,-0.434199125,101.3795865,8,landsat8,144,Singingi,"Kuantan Singingi",Riau,Cluster
3319092,2021-07-03,10:15:54,-0.674039,103.290005,9,landsat8,90,Reteh,"Indragiri Hilir",Riau,Cluster
3318754,2021-07-01,10:27:45,0.531106,101.3973315,9,landsat8,102,Tampan,Pekanbaru,Riau,Cluster
3318755,2021-07-01,10:27:45,0.429671,101.440261,9,landsat8,90,"Bukit Raya",Pekanbaru,Riau,Cluster
3319164,2021-07-04,10:22:00,0.706666886806488,100.53864288330078,8,terra,3000,Tandun,"Rokan Hulu",Riau,Cluster
3319138,2021-07-03,10:15:54,-0.546967,102.958598,9,landsat8,90,Enok,"Indragiri Hilir",Riau,Cluster
3319406,2021-07-04,01:43:11,0.47439763,103.09902954,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3319139,2021-07-03,10:15:54,-0.0707975,103.0113635,8,landsat8,120,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3319140,2021-07-03,10:15:54,-0.567608,103.033768,7,landsat8,90,Enok,"Indragiri Hilir",Riau,Cluster
3319234,2021-07-05,01:24:16,1.1246360549999999,100.8495369,8,noaa20,1280,"Kunto Darussalam","Rokan Hulu",Riau,Cluster
3319235,2021-07-05,01:24:16,-0.48449612,101.45147705,8,noaa20,1125,"Kuatan Tengah","Kuantan Singingi",Riau,Cluster
3319141,2021-07-03,10:15:54,-0.210912,103.104446,7,landsat8,90,"Batang Tuaka","Indragiri Hilir",Riau,Cluster
3319142,2021-07-03,10:15:54,-0.2337,103.114952,9,landsat8,90,"Batang Tuaka","Indragiri Hilir",Riau,Cluster
3319143,2021-07-03,10:15:54,-0.606429,103.119848,7,landsat8,102,Reteh,"Indragiri Hilir",Riau,Cluster
3319144,2021-07-03,10:15:54,0.383987,103.123818,7,landsat8,90,"Kuala Kampar",Pelalawan,Riau,Cluster
3319488,2021-07-03,12:57:52,0.34783861,101.88076782,8,noaa20,1125,Langgam,Pelalawan,Riau,Cluster
3319145,2021-07-03,10:15:54,-0.033123599999999996,103.19575219999999,9,landsat8,127,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3319489,2021-07-03,12:57:52,0.72666723,102.8528595,7,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3319146,2021-07-03,10:15:54,-0.192206,103.205767,9,landsat8,90,"Batang Tuaka","Indragiri Hilir",Riau,Cluster
3319147,2021-07-03,10:15:54,-0.067415,103.217228,7,landsat8,102,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3319148,2021-07-03,10:15:54,-0.095358,103.227601,7,landsat8,90,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3319149,2021-07-03,10:15:54,0.57555,103.263626,7,landsat8,90,"Kuala Kampar",Pelalawan,Riau,Cluster
3319574,2021-07-02,13:18:13,0.85181999,100.27183533,8,noaa20,1125,Rambah,"Rokan Hulu",Riau,Cluster
3319150,2021-07-03,10:15:54,-0.673768,103.289735,9,landsat8,90,Reteh,"Indragiri Hilir",Riau,Cluster
3319575,2021-07-02,13:18:13,1.52579784,101.54634094,8,noaa20,1125,"Bukit Batu",Bengkalis,Riau,Cluster
3319151,2021-07-03,10:15:54,-0.228299,103.303044,9,landsat8,90,"Batang Tuaka","Indragiri Hilir",Riau,Cluster
3319152,2021-07-03,10:15:54,0.41129550000000004,103.327268,8,landsat8,102,Mandah,"Indragiri Hilir",Riau,Cluster
3319153,2021-07-03,10:15:54,0.377522,103.349374,7,landsat8,90,Mandah,"Indragiri Hilir",Riau,Cluster
3319154,2021-07-03,10:15:54,-0.008275,103.352643,9,landsat8,90,Enok,"Indragiri Hilir",Riau,Cluster
3319155,2021-07-03,10:15:54,0.045579499999999995,103.356685,8,landsat8,102,Enok,"Indragiri Hilir",Riau,Cluster
3319156,2021-07-03,10:15:54,0.330317,103.360162,7,landsat8,90,Mandah,"Indragiri Hilir",Riau,Cluster
3319157,2021-07-03,10:15:54,0.356907,103.370129,7,landsat8,90,Mandah,"Indragiri Hilir",Riau,Cluster
3345844,2021-07-07,10:51:00,1.9255276918411255,101.56684875488281,8,terra,3000,"Rupat Utara",Bengkalis,Riau,Cluster
3345843,2021-07-07,10:51:00,1.9342104196548462,101.50831604003906,8,terra,3000,"Rupat Utara",Bengkalis,Riau,Cluster
3346017,2021-07-07,13:24:36,1.58315074,100.77115631,8,noaa20,1125,"Tanah Putih","Rokan Hilir",Riau,Cluster
3346049,2021-07-08,01:17:18,0.47904438,100.74998474,8,snpp,1125,Tapungkiri,"Rokan Hulu",Riau,Cluster
3346050,2021-07-08,01:17:18,0.25681067,100.65648651,8,snpp,1125,"Tiga Belas Koto Kampar",Kampar,Riau,Cluster
3346052,2021-07-08,01:17:18,-0.14002125,101.39453125,8,snpp,1125,"Gunung Sahilan",Kampar,Riau,Cluster
3346110,2021-07-08,13:04:15,0.72324282,102.85392761,7,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3346148,2021-07-09,10:39:00,0.8784464001655579,102.19561004638672,8,terra,3000,"Sungai Apit",Siak,Riau,Cluster
3346019,2021-07-07,13:24:36,2.3084135519999998,100.337405394,8,noaa20,1588,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3346149,2021-07-09,10:39:00,0.7268751859664917,102.85194396972656,8,terra,3000,"Sungai Apit",Siak,Riau,Cluster
3346150,2021-07-09,10:39:00,0.14278502762317657,102.87141418457031,7,terra,3000,Enok,"Indragiri Hilir",Riau,Cluster
3346021,2021-07-07,13:48:00,0.18367093801498413,102.68889617919922,7,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3346151,2021-07-09,10:39:00,-0.32531923055648804,102.79386901855469,7,terra,3000,Tempuling,"Indragiri Hilir",Riau,Cluster
3346022,2021-07-07,13:48:00,1.4768890937169392,101.85261535644531,8,aqua,3732,"Bukit Batu",Bengkalis,Riau,Cluster
3346024,2021-07-07,13:48:00,2.306591033935547,100.33466339111328,8,aqua,3414,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3347789,2021-07-16,01:18:07,1.68085825,100.80847931,8,noaa20,1125,Bangko,"Rokan Hilir",Riau,Cluster
3346210,2021-07-09,13:34:00,-0.20457686483860016,102.38047790527344,8,aqua,3000,Rengat,"Indragiri Hulu",Riau,Cluster
3346211,2021-07-09,13:34:00,0.19015567004680634,102.6934585571289,7,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3347660,2021-07-15,01:37:02,1.69585538,100.68405914,8,noaa20,1125,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3347790,2021-07-16,01:18:07,1.14222085,100.40944672,8,noaa20,1125,Tembusan,"Rokan Hulu",Riau,Cluster
3347661,2021-07-15,01:37:02,1.14094603,100.4096756,8,noaa20,1125,Tembusan,"Rokan Hulu",Riau,Cluster
3347791,2021-07-16,01:18:07,-0.45497102,102.17009735,8,noaa20,1125,"Pasir Penyu","Indragiri Hulu",Riau,Cluster
3348371,2021-07-17,10:27:45,0.819302,100.40728,9,landsat8,90,Rambah,"Rokan Hulu",Riau,Cluster
3347704,2021-07-15,12:58:00,-0.1146899163722992,102.78987884521484,8,aqua,3000,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3347705,2021-07-15,12:58:00,1.385880947113037,101.64305114746094,8,aqua,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3347769,2021-07-15,13:24:03,-0.22271039,103.26603699,8,snpp,1125,"Batang Tuaka","Indragiri Hilir",Riau,Cluster
3347770,2021-07-15,13:24:03,0.09793618,103.41744232,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
3348127,2021-07-17,13:37:22,-0.14362159,101.85749817,8,noaa20,1125,"Pangkalan Kuras",Pelalawan,Riau,Cluster
3348132,2021-07-17,13:37:22,0.40903765,100.51344299,8,noaa20,1125,"Tiga Belas Koto Kampar",Kampar,Riau,Cluster
3348137,2021-07-17,13:37:22,0.99232394,100.44345093,8,noaa20,1125,Rambah,"Rokan Hulu",Riau,Cluster
3348207,2021-07-17,00:56:20,1.45288634,100.61376953,8,noaa20,1125,"Tanah Putih","Rokan Hilir",Riau,Cluster
3348147,2021-07-17,13:37:22,2.289884565,100.904224395,8,noaa20,1280,Bangko,"Rokan Hilir",Riau,Cluster
3348373,2021-07-17,10:27:45,0.895002,100.414047,9,landsat8,90,Rambah,"Rokan Hulu",Riau,Cluster
3348208,2021-07-17,00:56:20,1.1443578,100.40966797,8,noaa20,1125,Tembusan,"Rokan Hulu",Riau,Cluster
3348375,2021-07-17,10:27:45,0.933248,100.443713,7,landsat8,90,Rambah,"Rokan Hulu",Riau,Cluster
3348377,2021-07-17,10:27:45,0.706936,100.510476,7,landsat8,90,Tandun,"Rokan Hulu",Riau,Cluster
3348388,2021-07-17,10:27:45,0.478966,100.75027,7,landsat8,90,Tapungkiri,"Rokan Hulu",Riau,Cluster
3348394,2021-07-17,10:27:45,0.5161905,101.012471,9,landsat8,102,Tapung,Kampar,Riau,Cluster
3348396,2021-07-17,10:27:45,-0.071187,101.360597,9,landsat8,102,"Gunung Sahilan",Kampar,Riau,Cluster
3348397,2021-07-17,10:27:45,0.40827,101.368332,9,landsat8,90,Tambang,Kampar,Riau,Cluster
3348301,2021-07-18,00:37:25,-0.75046355,102.2416687,8,noaa20,1125,Seberida,"Indragiri Hulu",Riau,Cluster
3348398,2021-07-17,10:27:45,-0.43409215384615385,101.37969523076922,9,landsat8,168,Singingi,"Kuantan Singingi",Riau,Cluster
3348399,2021-07-17,10:27:45,0.620057,101.39023,9,landsat8,90,Rumbai,Pekanbaru,Riau,Cluster
3348314,2021-07-18,01:31:30,-0.06465316,101.65500641,8,snpp,1125,Langgam,Pelalawan,Riau,Cluster
3348699,2021-07-18,13:28:00,-0.7730141282081604,102.4384536743164,8,aqua,3000,Seberida,"Indragiri Hulu",Riau,Cluster
3348400,2021-07-17,10:27:45,0.581816,101.399238,9,landsat8,102,Rumbai,Pekanbaru,Riau,Cluster
3348701,2021-07-18,13:28:00,-0.6238919496536255,101.85084533691406,8,aqua,3000,Peranap,"Indragiri Hulu",Riau,Cluster
3348401,2021-07-17,10:27:45,-0.4438805,101.520803,8,landsat8,102,"Kuatan Tengah","Kuantan Singingi",Riau,Cluster
3348702,2021-07-18,13:28:00,-0.5725910663604736,101.91526794433594,8,aqua,3000,Peranap,"Indragiri Hulu",Riau,Cluster
3348328,2021-07-17,10:27:45,1.143644,100.198217,7,landsat8,90,Tembusan,"Rokan Hulu",Riau,Cluster
3348329,2021-07-17,10:27:45,1.210636,100.270768,7,landsat8,90,Tembusan,"Rokan Hulu",Riau,Cluster
3348402,2021-07-17,10:27:45,0.436685,101.551236,8,landsat8,90,"Siak Hulu",Kampar,Riau,Cluster
3348330,2021-07-17,10:27:45,1.170467,100.291508,9,landsat8,90,Tembusan,"Rokan Hulu",Riau,Cluster
3348703,2021-07-18,13:28:00,-0.3459901213645935,102.71263885498047,7,aqua,3000,Tempuling,"Indragiri Hilir",Riau,Cluster
3348403,2021-07-17,10:27:45,2.243463,100.944355,9,landsat8,90,Bangko,"Rokan Hilir",Riau,Cluster
3348704,2021-07-18,13:28:00,-0.17806431651115417,103.03910064697266,8,aqua,3000,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3348705,2021-07-18,13:28:00,0.3963942229747772,102.95326232910156,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3348706,2021-07-18,13:28:00,0.45382001996040344,103.09001922607422,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3348708,2021-07-18,13:28:00,0.5038754940032959,102.29456329345703,8,aqua,3000,Bunut,Pelalawan,Riau,Cluster
3348709,2021-07-18,13:28:00,0.5866707563400269,102.32755661010742,8,aqua,3414,Bunut,Pelalawan,Riau,Cluster
3348331,2021-07-17,10:27:45,0.97542425,100.31777699999999,8,landsat8,120,Rambah,"Rokan Hulu",Riau,Cluster
3348332,2021-07-17,10:27:45,1.4457225,100.33815799999999,9,landsat8,102,"Tanah Putih","Rokan Hilir",Riau,Cluster
3348333,2021-07-17,10:27:45,0.81903,100.40728,9,landsat8,90,Rambah,"Rokan Hulu",Riau,Cluster
3348334,2021-07-17,10:27:45,0.894731,100.413777,7,landsat8,90,Rambah,"Rokan Hulu",Riau,Cluster
3348335,2021-07-17,10:27:45,0.7578404999999999,100.416963,9,landsat8,102,Rambah,"Rokan Hulu",Riau,Cluster
3348423,2021-07-18,10:34:00,0.8683748841285706,102.1998062133789,8,terra,3000,"Sungai Apit",Siak,Riau,Cluster
3348336,2021-07-17,10:27:45,0.9327956666666667,100.443802,8,landsat8,111,Rambah,"Rokan Hulu",Riau,Cluster
3348337,2021-07-17,10:27:45,0.7065285,100.510475,8,landsat8,102,Tandun,"Rokan Hulu",Riau,Cluster
3348710,2021-07-18,13:28:00,0.6959210336208344,102.11383438110352,8,aqua,3414,"Siak Sri Indrapura",Siak,Riau,Cluster
3348713,2021-07-18,13:28:00,0.9898605942726135,103.0433120727539,8,aqua,3000,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3348714,2021-07-18,13:28:00,0.9936369061470032,103.00446319580078,8,aqua,3000,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3348338,2021-07-17,10:27:45,1.4419434444444446,100.56592277777777,9,landsat8,150,"Tanah Putih","Rokan Hilir",Riau,Cluster
3348424,2021-07-18,10:34:00,0.5051149725914001,102.29325103759766,7,terra,3000,Bunut,Pelalawan,Riau,Cluster
3348339,2021-07-17,10:27:45,2.0581065,100.6626155,9,landsat8,102,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3348425,2021-07-18,10:34:00,0.37017861008644104,102.89462280273438,8,terra,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3348340,2021-07-17,10:27:45,1.1336425,100.6652425,8,landsat8,120,Kepenuhan,"Rokan Hulu",Riau,Cluster
3348426,2021-07-18,10:34:00,0.18822357058525085,102.69263458251953,8,terra,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3348341,2021-07-17,10:27:45,1.63050475,100.69874875,8,landsat8,120,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3348342,2021-07-17,10:27:45,2.243101,100.94444500000002,9,landsat8,111,Bangko,"Rokan Hilir",Riau,Cluster
3348427,2021-07-18,10:34:00,0.12458353489637375,102.87274169921875,8,terra,3414,Enok,"Indragiri Hilir",Riau,Cluster
3348343,2021-07-17,10:27:45,0.6322525,101.094692,8,landsat8,102,Tapung,Kampar,Riau,Cluster
3348428,2021-07-18,10:34:00,0.16305965185165405,102.23794555664062,8,terra,3000,Bunut,Pelalawan,Riau,Cluster
3348344,2021-07-17,10:27:45,1.272221,101.110709,9,landsat8,90,Mandau,Bengkalis,Riau,Cluster
3348429,2021-07-18,10:34:00,-0.32215356826782227,103.15571594238281,8,terra,3000,Tembilahan,"Indragiri Hilir",Riau,Cluster
3348345,2021-07-17,10:27:45,1.2835685,101.16367149999999,8,landsat8,102,Mandau,Bengkalis,Riau,Cluster
3348824,2021-07-18,13:17:02,-0.90344054,102.09751892,8,noaa20,1125,Seberida,"Indragiri Hulu",Riau,Cluster
3348430,2021-07-18,10:34:00,-0.32416194677352905,102.79186248779297,8,terra,3000,Tempuling,"Indragiri Hilir",Riau,Cluster
3348825,2021-07-18,13:17:02,-0.88223088,102.18865967,8,noaa20,1125,Seberida,"Indragiri Hulu",Riau,Cluster
3348346,2021-07-17,10:27:45,0.8338706470588235,101.26395929411764,9,landsat8,183,Siak,Siak,Riau,Cluster
3349241,2021-07-19,12:58:06,1.30571747,100.29058075,8,noaa20,1125,Tembusan,"Rokan Hulu",Riau,Cluster
3348347,2021-07-17,10:27:45,1.5747525,101.387216,8,landsat8,102,"Bukit Kapur",Dumai,Riau,Cluster
3348348,2021-07-17,10:27:45,0.619786,101.39023,9,landsat8,90,Rumbai,Pekanbaru,Riau,Cluster
3348349,2021-07-17,10:27:45,0.581545,101.399372,9,landsat8,90,Rumbai,Pekanbaru,Riau,Cluster
3348350,2021-07-17,10:27:45,0.667497,101.424464,9,landsat8,90,Rumbai,Pekanbaru,Riau,Cluster
3348351,2021-07-17,10:27:45,0.436414,101.5511015,8,landsat8,102,"Siak Hulu",Kampar,Riau,Cluster
3348352,2021-07-17,10:27:45,0.9964405000000001,101.588719,9,landsat8,102,Siak,Siak,Riau,Cluster
3348931,2021-07-19,01:53:00,2.075876832008362,100.53741073608398,8,aqua,3414,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3348827,2021-07-18,13:17:02,-0.65146506,103.31603241,8,noaa20,1125,Reteh,"Indragiri Hilir",Riau,Cluster
3348830,2021-07-18,13:17:02,-0.62649196,101.85282898,8,noaa20,1125,Peranap,"Indragiri Hulu",Riau,Cluster
3348842,2021-07-18,13:17:02,0.09664878,100.86815643,8,noaa20,1125,"Tiga Belas Koto Kampar",Kampar,Riau,Cluster
3348848,2021-07-18,13:17:02,0.48593876,100.6546402,8,noaa20,1125,Tapungkiri,"Rokan Hulu",Riau,Cluster
3348856,2021-07-18,13:17:02,1.86941594,100.35141372999999,8,noaa20,1280,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3348857,2021-07-18,13:17:02,1.99929738,100.52442932,8,noaa20,1125,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3348916,2021-07-19,01:09:45,2.0719069875,100.53566742000001,8,snpp,1500,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3348917,2021-07-19,01:09:45,1.99836469,100.52359009,8,snpp,1280,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3348919,2021-07-19,01:09:45,1.44969851,100.615097045,8,snpp,1280,"Tanah Putih","Rokan Hilir",Riau,Cluster
3349322,2021-07-19,21:56:00,2.0743155479431152,100.54104232788086,8,terra,3414,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
